w_MO,w_MDF,w_MSCM,f1_RMSE,f2_DIR,f3_Lip95
0.7108883481789203,0.2891116518210796,0.0,117.44307359378833,0.0355391704628784,55603.61956754352
0.7799986359267155,0.2200013640732844,0.0,117.71433010961124,0.0275443862135974,56121.35033033488
0.9308182076238796,0.0691817923761205,0.0,118.39861495918797,0.0099415095567834,56864.09512693866
0.6635249757603293,0.3121678549543326,0.0243071692853381,117.3519390902632,0.0392339196924205,55419.132028867694
0.7118625525593617,0.2872032282131859,0.0009342192274523,117.449717410832,0.0353588758645028,55603.86150203866
0.9490585081880404,0.0405671143892188,0.0103743774227408,118.5334180060093,0.0070217001680141,57016.50877408927
0.6495320015093106,0.2648398298738222,0.085628168616867,117.5503638560645,0.0363956945912592,55544.45186761704
0.5975076515610992,0.3456812054176569,0.056811143021244,117.24521296296813,0.0444746570706395,55312.02683920571
0.8393838081865372,0.1592623939460876,0.0013537978673752,117.9737380275854,0.0205389753002676,56194.6502797773
0.8331842449858905,0.1262339612978354,0.0405817937162741,118.10591766215283,0.0183622648374583,56301.0959212224
0.8472040322789692,0.144551820138909,0.0082441475821217,118.03500100170156,0.0191177746349767,56304.89513113681
0.7622082063551867,0.2257210265744562,0.012070767070357,117.68439194888612,0.0287234612890771,56043.09410567021
0.7982231782227398,0.2017768217772602,0.0,117.79031229425637,0.0254287054400139,56121.3663039837
0.8798031788408845,0.1201968211591154,0.0,118.15307152676016,0.0159198032384628,56617.73907437496
0.8411274368925211,0.1521945513077066,0.0066780117997721,118.00160436454588,0.0199424979301173,56270.32580784855
0.8954932325585471,0.0901059652056794,0.0144008022357734,118.28520632036546,0.0130129275042576,56695.30516477587
0.7376762436558936,0.2623237563441065,0.0,117.54503842831274,0.0324455905513968,55919.52980406723
